User ID,First Name,Last Name,Country,Phone,Email,SIN,Password
562,Devin,Drummond,United States of America,925-5319,ddrummond@comcast.net,431750398,!><z8Z_38
616,Clement,Drummond,Mozambique,925-1096,cdrummond@aliceadsl.fr,434637195,q2m5dl;4&#JM$b!9
3036,Margalo,Drummond,Marshall Islands,209-4779,mdrummond@att.net,198568869,=xo_{l@z9H[y}S*
4653,Bel,Drummond,Portugal,209-8971,bdrummond@yandex.ru,398272658,3f6:CQ-9%ol@
4806,Feodor,Drummond,Guinea,398-9821,fdrummond@terra.com.br,366011401,dc5G"Std$
9024,Sheridan,Drummond,Japan,429-2428,sdrummond@telenet.be,659777183,K7)qT!Ua
92,Gun,Ducastel,Denmark,867-1580,gducastel@uol.com.br,120626083,bAOqoZ`'$ZEv)N
1379,Wat,Ducastel,Turkmenistan,209-1803,wducastel@mac.com,367070579,036rftOH}
1904,Bendix,Ducastel,Philippines,429-9507,bducastel@tiscali.it,335681360,1c.4(#b5;Txa
2381,Antoine,Ducastel,Saint Lucia,270-9352,aducastel@bellsouth.net,352079950,OD3C#mkwmWTZ<
2739,Larina,Ducastel,Mali,444-7733,lducastel@yahoo.com,366772167,br?\iMxj
3300,Nessi,Ducastel,Djibouti,429-2010,nducastel@comcast.net,973834199,4~_GX'1"F.o
6495,Jocko,Ducastel,Tonga,209-6682,jducastel@aliceadsl.fr,268453448,Ma(WIOu<
7297,Savina,Ducastel,Nigeria,997-8982,sducastel@outlook.com,657013449,(IUg2[K1-`kuba
9226,Hillel,Ducastel,Norway,908-2591,hducastel@frontiernet.net,231305793,h3?pnyh@#L5
9905,Vivi,Ducastel,Saint Vincent and the Grenadines,867-6042,vducastel@att.net,741973370,'aCmj]4gHEsg=EZ
1626,Hamnet,Dudderidge,Palau,997-3631,hdudderidge@charter.net,192126188,)1z\9Hf|%-b
1731,Carolyne,Dudderidge,Peru,444-8041,cdudderidge@hotmail.es,976681337,9YyE'U
1771,Tiebold,Dudderidge,Laos,429-7906,tdudderidge@outlook.com,590172369,vRa?dc
1855,Halsy,Dudderidge,Dominican Republic,444-1466,hdudderidge@mail.ru,322161825,Y=F@6`ST
2909,Rip,Dudderidge,San Marino,867-7544,rdudderidge@yahoo.de,988277936,|b{1Ik[J
2982,Fredelia,Dudderidge,India,997-2175,fdudderidge@ig.com.br,925273411,MTau4A5_jPnt-
3421,Ulrika,Dudderidge,El Salvador,444-7489,ududderidge@yahoo.com.mx,393467592,q#A\7f[dAl/p|'^
3573,Karen,Dudderidge,Namibia,219-1286,kdudderidge@web.de,480247684,80{&aq.j@F/LvV
3746,Esdras,Dudderidge,Switzerland,429-7700,edudderidge@live.co.uk,680963028,K5]O&2
3927,Cosette,Dudderidge,Papua New Guinea,270-6077,cdudderidge@live.it,612510191,Cya}FxA2}v{`gOXk
4402,Alexi,Dudderidge,Côte d'Ivoire,908-9129,adudderidge@sympatico.ca,349032266,#a"NP{(lrY
7922,Tobi,Dudderidge,Barbados,429-6093,tdudderidge@mac.com,199163046,_4"$"c{ieBG"}H
8473,Emory,Dudderidge,Guinea,908-1634,edudderidge@sympatico.ca,268389715,j\NTT1R'"
1449,Arnuad,Duddin,Ghana,429-7975,aduddin@home.nl,605030329,<'O'?"
1859,Annelise,Duddin,Mexico,997-2908,aduddin@outlook.com,771669226,ghTiU[7Mf
2690,Deeyn,Duddin,India,925-7577,dduddin@hotmail.it,370080370,]=-&nnd'}lVv
3257,Cherianne,Duddin,Poland,908-5093,cduddin@yahoo.ca,182220950,qmmqG4QRx%{
8829,Myrah,Duddin,Chad,908-7867,mduddin@chello.nl,640672689,KPwpi'1<"
9319,Nico,Duddin,Egypt,209-4262,nduddin@mail.ru,695951755,b[~AWW:
296,Joell,Dudney,Luxembourg,209-5745,jdudney@gmail.com,600291076,z$';LIYK@.?r(A^(
419,Franny,Dudney,Tuvalu,209-8538,fdudney@aol.com,699184032,GrQ"s35@&
2457,Hamish,Dudney,Algeria,867-6140,hdudney@gmx.de,183638170,C}I6oe
4745,Mick,Dudney,Thailand,270-1353,mdudney@windstream.net,131427094,s8G5yHu>lx-|5
5318,Waiter,Dudney,Uzbekistan,908-6184,wdudney@live.fr,403083007,V9x[{<8lN1z:
5540,Kevin,Dudney,Czechia (Czech Republic),444-2956,kdudney@tiscali.co.uk,683793328,D/HYT'qtV\
9003,Normand,Dudney,Turkey,219-8496,ndudney@bigpond.com,122186755,s>*gk[48e"(MS(_
1363,Jaimie,Dumphries,Tunisia,209-8210,jdumphries@telenet.be,463100447,%gWg&Bc^zY6+L^
2052,Ainsley,Dumphries,Poland,270-2600,adumphries@orange.fr,805719403,QS3lEp;iMx
2216,Dulcine,Dumphries,Guatemala,219-5519,ddumphries@web.de,446002923,:~7Vtz:f
6548,Lynsey,Dumphries,Thailand,444-5982,ldumphries@mail.ru,604269595,H`gL6]xy3>h{*+
125,Uriah,Dunderdale,Cuba,398-7147,udunderdale@yahoo.co.in,107852506,R+?_hbc7R=2p_
298,Susana,Dunderdale,Montenegro,444-3734,sdunderdale@mail.ru,127280263,w.|B~(HUf@nPg.
583,Jarrid,Dunderdale,Mauritius,908-6034,jdunderdale@skynet.be,762958366,yLM"T}
2266,Gil,Dunderdale,Mauritania,997-7936,gdunderdale@yandex.ru,414608775,b5A0O|[~8I6
4233,Moe,Dunderdale,Canada,219-4393,mdunderdale@yahoo.in,763484473,^EcfhkqtFz\D[
4293,Trenna,Dunderdale,Cabo Verde,429-3240,tdunderdale@verizon.net,177098198,wv7gbZIc@XNRkR
4296,Phillie,Dunderdale,Togo,270-3279,pdunderdale@bol.com.br,400719873,kz*?0C;
4645,Fanni,Dunderdale,Sierra Leone,209-8414,fdunderdale@mac.com,866342621,wkQhE.2-
7277,Jourdain,Dunderdale,Bahamas,867-8563,jdunderdale@sky.com,329091138,bj\.F]t#!9L
7558,Katharyn,Dunderdale,Brunei,925-6663,kdunderdale@optusnet.com.au,401439460,33L(J1)=e
8168,Griffy,Dunderdale,Nauru,867-9979,gdunderdale@rambler.ru,730928591,mnz+%"+M4
9627,Hailey,Dunderdale,Oman,908-9052,hdunderdale@sbcglobal.net,496032849,v2GpNj<~
650,Gregory,Dunkersley,Panama,429-5439,gdunkersley@uol.com.br,923834354,1q{AqJ[vQX1R[G.t
870,Amalia,Dunkersley,North Macedonia,444-1877,adunkersley@live.co.uk,443893441,oL'&|UwwLg1~mb
988,Mandel,Dunkersley,Venezuela,209-6910,mdunkersley@uol.com.br,214312055,KN0ZjT:C4IP9"H7
1329,Alejandra,Dunkersley,Honduras,908-2980,adunkersley@comcast.net,517267716,*'vsps=
2745,Humberto,Dunkersley,Cambodia,997-5110,hdunkersley@ig.com.br,881213192,?^[D-6
2835,Haze,Dunkersley,Kiribati,209-5976,hdunkersley@mail.ru,701802384,$|orNC~n7JCjNV
4426,Sterling,Dunkersley,South Korea,908-7156,sdunkersley@charter.net,268187393,4~R{6`Pw7+gH'
5383,Annelise,Dunkersley,North Macedonia,997-7198,adunkersley@yahoo.com,176175933,'ot{Wbs3Hu/(=H<p
5542,Elston,Dunkersley,Cyprus,997-5585,edunkersley@hotmail.es,537204982,|6^R:W(Q=JI
7570,Riannon,Dunkersley,Trinidad and Tobago,209-1042,rdunkersley@freenet.de,444651664,^w?m@[@5V
7673,Issiah,Dunkersley,Senegal,270-6399,idunkersley@windstream.net,169818850,[?TJ!rCdpqa{`8<
8118,Hi,Dunkersley,Senegal,429-3593,hdunkersley@live.nl,778847764,wkW*bA.rxSDS%\C
9238,Anya,Dunkersley,Dominica,219-4067,adunkersley@zonnet.nl,433450360,s1&6qb:K\OA\R'I!
2041,Maisie,Duplan,Moldova,270-7042,mduplan@yahoo.com,646442715,q#3$Y@Vc
2498,Carissa,Duplan,Costa Rica,925-8940,cduplan@yandex.ru,344437629,0K8$XRZ!f6\l
2726,Peter,Duplan,Slovenia,867-7281,pduplan@yahoo.co.id,850936495,gVJ~Fq3=i/
3682,Felizio,Duplan,Solomon Islands,398-9332,fduplan@wanadoo.fr,988047895,Z@dVHO_'~\|o
4359,Kirk,Duplan,Rwanda,209-6800,kduplan@club-internet.fr,749551524,&Jd[`?Beshz
5972,Caddric,Duplan,Saint Vincent and the Grenadines,908-1331,cduplan@facebook.com,548094893,lW@/K2#0*-
6213,Celestyna,Duplan,Nepal,429-1884,cduplan@hotmail.de,807317920,}@kCy=|J|mRY?c
6484,Sandie,Duplan,Palau,398-7474,sduplan@live.nl,936209968,x.R[=!
7239,Yorke,Duplan,Bolivia,867-6778,yduplan@juno.com,432296594,D0=*PMk+ujhaPI|
7283,Cammy,Duplan,Uzbekistan,867-2583,cduplan@yahoo.it,595146145,*5fyi!iz<k
7296,Marketa,Duplan,Lebanon,444-1888,mduplan@mac.com,545311812,GP-m*E1t]
215,Ann-marie,Dwyer,Saint Kitts and Nevis,219-7276,adwyer@googlemail.com,342833161,Q3iwFK>$i-G6v>
1201,Uriah,Dwyer,Niger,908-8837,udwyer@laposte.net,305914116,;3#dXp.2K!
1861,Casper,Dwyer,Russia,219-6946,cdwyer@zonnet.nl,293720514,iP(Z})4Te)J4
2469,Laurice,Dwyer,Poland,270-7492,ldwyer@web.de,742338427,4REP-|a*L_wq*E
4404,Ninnetta,Dwyer,Djibouti,219-6093,ndwyer@bluewin.ch,109371538,fRwY-%#pQ9
4894,Aloise,Dwyer,Iceland,867-3130,adwyer@free.fr,310505803,93g[v\frJd=r
4918,Gayelord,Dwyer,Tunisia,209-7696,gdwyer@live.it,673739481,xw1\"`@15Q
5019,Ive,Dwyer,Libya,398-9731,idwyer@yahoo.fr,431006650,&fKs*6((l]Dv
5079,Lauryn,Dwyer,Lithuania,219-3014,ldwyer@live.com,788089716,n}85.M2=
5437,Rivi,Dwyer,Central African Republic,270-9159,rdwyer@libero.it,270713427,TpP.[2WMgox
5586,Casi,Dwyer,Zimbabwe,209-8236,cdwyer@freenet.de,104061037,p8Um*|
6969,Kissiah,Dwyer,Bahrain,219-3331,kdwyer@blueyonder.co.uk,929972813,{rPS16K<ewBldI*<
8968,Ahmed,Dwyer,Saudi Arabia,209-3040,adwyer@sfr.fr,961700409,MjQ*EXKk-
225,Braden,Dyball,Bolivia,925-6105,bdyball@uol.com.br,317279086,l_*Kxwqg}6x>]
867,Merry,Dyball,Botswana,908-7586,mdyball@voila.fr,682603745,D'_W0v@bq
2897,Bonnibelle,Dyball,Jamaica,209-5127,bdyball@optusnet.com.au,772069672,fPuyk1r!Zh`|)[W
5201,Witty,Dyball,Nepal,219-6778,wdyball@chello.nl,232806868,qcTEWQU;
5652,Patrizia,Dyball,North Macedonia,997-3678,pdyball@me.com,532268002,9AVZlJ\dStcO<gr
6318,Belvia,Dyball,Germany,867-4168,bdyball@zonnet.nl,468905180,Gje+M0n/gEBP\U<L
6412,Maible,Dyball,Sao Tome and Principe,209-3284,mdyball@aliceadsl.fr,192631994,*ny%\^1do-WmdW_
6824,Vergil,Dyball,Central African Republic,908-6852,vdyball@live.nl,342966548,iK7H0_dEI%O
7333,Christophe,Dyball,Sao Tome and Principe,925-3747,cdyball@mail.com,630548554,^c+i4mIRJ-~
8726,Nial,Dyball,Montenegro,219-9632,ndyball@yandex.ru,973306271,|LLi1sX
9706,Elinor,Dyball,Tuvalu,908-1612,edyball@sympatico.ca,554580375,[MAW7(fZHLFX
9842,Margalo,Dyball,Barbados,270-9385,mdyball@me.com,497146713,_%T'@w'ma?mO5%L+
60,Gun,Dyers,Dominican Republic,925-1762,gdyers@yahoo.de,632028084,3;%'h%%00F
197,Matthus,Dyers,Burkina Faso,997-1847,mdyers@bluewin.ch,445193613,4&9wC\}"
556,Bernette,Dyers,Georgia,429-5257,bdyers@live.it,596489719,;MGf&q~k`EA
1093,Tally,Dyers,Mexico,270-9952,tdyers@gmx.net,125482988,`*3:C_:gjy;j)"
1571,Tova,Dyers,Brazil,209-5608,tdyers@aliceadsl.fr,848978302,RJ)-^J
2590,Rivkah,Dyers,Lebanon,398-7329,rdyers@qq.com,609534700,g"ZaV\
2997,Lu,Dyers,Bangladesh,867-1388,ldyers@libero.it,915801215,Gz\LRU\hd^
3018,Dee dee,Dyers,Palau,925-8031,ddyers@mail.ru,677180511,X.UNVVh9&$Att>$
4677,Dante,Dyers,Mali,398-3525,ddyers@planet.nl,458496087,Ll?~BG*
8827,Bernie,Dyers,Mozambique,444-4360,bdyers@terra.com.br,952195651,=VuNL0(#Wa-z
305,Syd,Eastby,Burkina Faso,867-3069,seastby@hotmail.co.uk,848871159,Qr[lt17`
433,Arnuad,Eastby,Liechtenstein,925-3315,aeastby@sfr.fr,388046818,4Y({5O.Aq~zs7H
1044,Cobbie,Eastby,Bolivia,925-1527,ceastby@sfr.fr,143894862,|o`/IN-%Gk3D2iW
2226,Bendix,Eastby,Dominica,997-4364,beastby@tiscali.it,110157296,F\e-`@]zB
6210,Nehemiah,Eastby,Estonia,270-8909,neastby@gmail.com,428872991,X|En_D)
6529,Joletta,Eastby,Nigeria,444-3956,jeastby@live.it,427282600,+c))s+HC~RuJ)z
1616,Adelina,Eastcott,Montenegro,867-2744,aeastcott@uol.com.br,648355215,6P6J\960rU
3665,Eloise,Eastcott,Togo,444-1772,eeastcott@free.fr,750284850,JOF$PzJk^
4495,Cary,Eastcott,Lebanon,908-7929,ceastcott@yahoo.es,823058824,W:be`\
4512,Heloise,Eastcott,Bolivia,398-9856,heastcott@juno.com,220129484,~A`c{)IVx{N
5935,Amby,Eastcott,Sierra Leone,270-9097,aeastcott@att.net,859295470,OaYLr#~WCy]P*nM.
7115,Tabby,Eastcott,Belarus,398-9105,teastcott@tiscali.co.uk,514057927,zS#@\bU
8208,Arte,Eastcott,North Korea,444-2081,aeastcott@free.fr,978210826,[5l:g0Wx
8472,Newton,Eastcott,Luxembourg,429-2614,neastcott@live.nl,541039739,zO6Y9TXeY^/u'=-
49,Ryley,Eastlake,Vanuatu,925-5286,reastlake@aim.com,991192028,@MY'vwvA
231,Irvine,Eastlake,Samoa,209-7644,ieastlake@ntlworld.com,984043633,xUIV#1}QH@al
1242,Veronique,Eastlake,Jamaica,444-2175,veastlake@virgilio.it,267036226,|v*Fcf@.^l7M3g
1791,Veronique,Eastlake,Namibia,444-5949,veastlake@rediffmail.com,571544853,d-`0}Hw_G%+
3993,Beale,Eastlake,Madagascar,908-6266,beastlake@neuf.fr,524086244,M&p%XFq^LJ%Q'{01
4158,Dulcine,Eastlake,Myanmar (formerly Burma),444-6927,deastlake@tin.it,659087171,K[5k=hfyW"!
6789,Sylvia,Eastlake,Barbados,398-6032,seastlake@facebook.com,278139905,7u|O#x
7061,Hamish,Eastlake,Mongolia,925-8980,heastlake@hotmail.de,468483000,01`fA6.F
7199,Merrielle,Eastlake,Kenya,429-3108,meastlake@yahoo.com.ar,488020086,jC?~?9=$m
7874,Nessi,Eastlake,Uzbekistan,925-6647,neastlake@yahoo.ca,971841388,+"/n}Y5dOr*.0p
8210,Andros,Eastlake,Benin,444-1479,aeastlake@mac.com,943004335,n&q]{Aro
8432,Ofelia,Eastlake,Rwanda,429-1022,oeastlake@yahoo.com.au,678593292,KCd9:r
9414,Dell,Eastlake,Australia,444-9867,deastlake@juno.com,812719780,p`/?B\L_7\gRUfn!
3365,Gonzales,Eastway,Chile,270-8574,geastway@aol.com,479051909,wTj;@[mtzqPm
5644,Mychal,Eastway,Barbados,444-5873,meastway@yahoo.co.id,478115912,qc0&Gh
6561,Findlay,Eastway,Solomon Islands,398-6402,feastway@hotmail.fr,506336277,$XRZX#22F-<N
6630,Elwood,Eastway,Russia,398-1009,eeastway@facebook.com,331996903,l6le_$p4f%[
6934,Tiebold,Eastway,Pakistan,209-7299,teastway@verizon.net,219356163,a1LPU^Rb*h\S
7743,Kandace,Eastway,Kuwait,219-7982,keastway@virgilio.it,561160110,\:5'VHT^*&OR@&\i
7790,Saxon,Eastway,Egypt,867-2146,seastway@hotmail.de,500839307,w]Du~E3
9177,Donnie,Eastway,Russia,908-2606,deastway@sympatico.ca,317060803,U:N3q.Jy3i9)W3
9277,Aloise,Eastway,Bosnia and Herzegovina,444-3652,aeastway@live.it,571967012,oAUg=V'%FEltlt5D
9451,Darb,Eastway,Kenya,925-4532,deastway@live.nl,726900138,$CPRIDlEW*Vg.
850,Dal,Ector,Pakistan,429-6785,dector@yahoo.com,585477260,=6H!}k.Z+*
2744,Wendy,Ector,Peru,925-2284,wector@yahoo.co.uk,786456203,rltVT{&[#l*=nq"q
3912,Egor,Ector,Nepal,444-3039,eector@bigpond.net.au,317649201,^@tmh.Xq
4568,Fifine,Ector,Ghana,908-5247,fector@uol.com.br,747010213,ih}zMx
5754,Philippine,Ector,El Salvador,867-1596,pector@hotmail.co.uk,329872518,^[-\wj!p0nDB$G
8361,Elston,Ector,Portugal,925-9721,eector@blueyonder.co.uk,736462744,T"'g]5%6y.$t
8897,Opalina,Ector,Niger,908-9771,oector@t-online.de,659018600,>_3Vji3
9514,Layney,Ector,Andorra,867-7484,lector@hotmail.it,928090085,:Qb7F$G#`
1264,Leese,Edmonson,Sudan,997-5421,ledmonson@outlook.com,172962594,?Z-Hyp:~9QLGa]Q
2180,Garreth,Edmonson,Sweden,270-5702,gedmonson@laposte.net,578793264,Qk1^ZG8cI%hA?:/
3633,Garry,Edmonson,Croatia,219-4613,gedmonson@earthlink.net,815067459,:X$o7[kTSw@$v2j`
3671,Geoff,Edmonson,Angola,398-3631,gedmonson@orange.fr,323356733,9%gpacNf)=krh
5005,Farley,Edmonson,Iceland,925-4846,fedmonson@hotmail.es,214241808,C|J=8#OH?.+<"e
6589,Melessa,Edmonson,Palestine State,908-4846,medmonson@telenet.be,122658453,'k1=6(
8251,Hi,Edmonson,Costa Rica,908-6945,hedmonson@hotmail.fr,683062574,epHQ$.
8915,Amalia,Edmonson,Namibia,925-5492,aedmonson@bigpond.com,396652693,d5GIPV%=[#p6|3
9080,Allyson,Edmonson,Kyrgyzstan,219-9513,aedmonson@alice.it,678469919,W3|C)7=8UWbOc+:I
9917,Kris,Edmonson,Myanmar (formerly Burma),270-2528,kedmonson@planet.nl,487637232,/h5qjOVqtN9
1328,Tony,Edwards,Mexico,997-7877,tedwards@home.nl,162742588,8P2UmT[T<
2681,Arnie,Edwards,Mauritania,997-3980,aedwards@live.com,780555462,}R(4cPb*ken-
3250,Mackenzie,Edwards,Israel,925-3102,medwards@yahoo.es,872999520,zX)k-f/xA
4161,Cesare,Edwards,Paraguay,429-7815,cedwards@outlook.com,838976622,iO89<vYpp/|
7306,Stanislas,Edwards,Turkey,398-4192,sedwards@yahoo.ca,311344083,*RbP}(~HTFQ>
7555,Vergil,Edwards,Russia,925-7315,vedwards@libero.it,581337310,cAm}`ej@+aqZU
8955,Ancell,Edwards,Palau,908-3916,aedwards@comcast.net,320501503,Mi]DfG@
9761,Chandra,Edwards,Sri Lanka,908-8788,cedwards@gmail.com,736671350,e.s;W}|$d//v
9809,Kandace,Edwards,Saint Lucia,444-5259,kedwards@yahoo.com.br,983201650,vHbnq)?B?>Du
1167,Petronia,Egglestone,South Korea,867-6143,pegglestone@zonnet.nl,173020215,@8\sn1/N(IPnZ/4
2549,Susy,Egglestone,Somalia,444-6441,segglestone@bigpond.com,678839842,)@R@)6
3521,Saundra,Egglestone,Saint Lucia,398-1587,segglestone@aol.com,339791459,j@ZHSXDvsMbC
5747,Don,Egglestone,Bahrain,444-1859,degglestone@yahoo.es,269081167,j8t|S<>PM
5949,Aggie,Egglestone,Brunei,270-5401,aegglestone@yahoo.com.sg,483856862,AtUT-v+SbnmSM
9011,Arte,Egglestone,Iraq,270-1753,aegglestone@bellsouth.net,343186303,GLnq73{W%LD).J
9670,Karilynn,Egglestone,Bosnia and Herzegovina,219-8088,kegglestone@terra.com.br,134653766,=%\Wd#2J'
575,Waly,Eglise,Mauritius,925-8987,weglise@hotmail.fr,444832463,y5<$EZ>8T~e
1658,Shanie,Eglise,Cambodia,925-2123,seglise@orange.fr,556936449,}A3~.q
1915,Kati,Eglise,Tunisia,219-6794,keglise@rambler.ru,963188721,k+esLzgy
2494,Skippy,Eglise,Mauritania,398-5243,seglise@gmail.com,354247110,#mVGu"&
2643,Syd,Eglise,Comoros,270-9821,seglise@t-online.de,370510192,@n^FvOw4Peqi
3335,Albertine,Eglise,Ecuador,867-2451,aeglise@yahoo.co.uk,608637989,Vas_5"PICPI
4467,Yves,Eglise,Austria,867-1521,yeglise@att.net,603084494,u>EOTj3#4-7
6687,Berky,Eglise,Samoa,219-7978,beglise@live.com,344106780,QN>Ux#wKvmcTCl
8039,Shanon,Eglise,Egypt,925-2353,seglise@mac.com,302261685,?D7V/~
8339,Barb,Eglise,Niger,398-7009,beglise@bol.com.br,889696628,?</+!f'+z
587,Rolfe,Eingerfield,Tajikistan,444-3800,reingerfield@sfr.fr,666590853,z{f5v'QlJ|<D)FIm
1257,Merrel,Eingerfield,Antigua and Barbuda,925-7139,meingerfield@earthlink.net,116975514,i8PKfFd0]k
4805,Lola,Eingerfield,Lithuania,997-9039,leingerfield@libero.it,432503691,ZiA+E\NW?W
5589,Bennett,Eingerfield,Timor-Leste,997-2472,beingerfield@yahoo.com.au,209685063,'Ft7#wpOg;%abz4
6154,Jocko,Eingerfield,Somalia,925-4501,jeingerfield@ig.com.br,224430676,e`Nw~o1#
6891,Kordula,Eingerfield,Czechia (Czech Republic),209-3530,keingerfield@centurytel.net,367554989,2C;wNM
7721,Monte,Eingerfield,Ukraine,867-8737,meingerfield@yahoo.co.id,142759365,[r)&rMGoIr=^tD{o
8397,Neddie,Eingerfield,Thailand,925-3713,neingerfield@home.nl,230571073,Xh<9;=_L[jUx3gpx
1172,Jennette,Ellif,Maldives,444-9335,jellif@libero.it,949244667,Rn0_Hw:1Knl=(UCH
1383,Doralin,Ellif,Sweden,209-9497,dellif@frontiernet.net,996070904,Jx"N5/5Yo+=
2382,Verene,Ellif,Egypt,908-6704,vellif@yahoo.de,731379038,B?/PT2
3656,Ginni,Ellif,Micronesia,925-4589,gellif@t-online.de,526097958,u^.yBNLu|*!\x6%
4048,Scotti,Ellif,Slovakia,867-1714,sellif@optonline.net,102520031,xUM!ncLo@JlAYC
4139,Ede,Ellif,Samoa,925-5578,eellif@aliceadsl.fr,127862903,V{`Z`|O)`v}Y{i~F
4681,Batholomew,Ellif,Jamaica,270-8318,bellif@yahoo.fr,422152330,1Qks:CNNL}s
4876,Scotti,Ellif,Kyrgyzstan,997-1940,sellif@ntlworld.com,212838278,oGa1OP
5514,Arnuad,Ellif,Yemen,444-1409,aellif@zonnet.nl,769658204,&[k{Yz
6486,Marthena,Ellif,South Sudan,925-6946,mellif@optonline.net,424161158,HXWeXF|Sn?%-PfWG
7827,Sax,Ellif,Georgia,867-7755,sellif@hotmail.co.uk,142634064,UZ1vqFEHpOmN4
2679,Marijn,Ellyatt,United Arab Emirates,867-2524,mellyatt@hotmail.co.uk,275164429,O"<or]'(V8j$#z2.
2975,Breanne,Ellyatt,Saint Vincent and the Grenadines,997-3677,bellyatt@aim.com,483319717,geuO!|tS|<S%
3432,Eulalie,Ellyatt,Philippines,925-4964,eellyatt@zonnet.nl,675593509,NnJc"PC?u
5029,Kendrick,Ellyatt,Denmark,444-1342,kellyatt@libero.it,129351782,nTtA!?0[Cm1~?xs
5406,Tallie,Ellyatt,Uzbekistan,219-7922,tellyatt@live.ca,756233105,V5Rb_YnO1?
5464,Allyson,Ellyatt,Côte d'Ivoire,925-1482,aellyatt@att.net,996112341,U%8TmCa@/
6580,Marketa,Ellyatt,Czechia (Czech Republic),219-5606,mellyatt@yahoo.com.br,521425637,|\ei*[8FZIB
6951,Austen,Ellyatt,Montenegro,997-9693,aellyatt@yahoo.fr,204084800,jd3l=W=|6O;y8!
8970,Koenraad,Ellyatt,Benin,209-3087,kellyatt@virgilio.it,602728025,[cpS~!7v'
9269,Aggie,Ellyatt,Russia,444-2845,aellyatt@frontiernet.net,658186393,iC+_;Ka1;27S_+2
389,Bambi,Elnor,Morocco,908-7311,belnor@zonnet.nl,244517145,ibi/HX:w}
714,Sterling,Elnor,Botswana,867-3321,selnor@gmail.com,377524062,LrYAtKd4-
847,Leonard,Elnor,Benin,209-4050,lelnor@neuf.fr,608359108,}Zk4\{C
1732,Torrence,Elnor,Turkmenistan,444-2849,telnor@skynet.be,685975304,SSk6@886kK~7({]
1741,Glyn,Elnor,Sri Lanka,219-4762,gelnor@hotmail.co.uk,169315528,|P*tatJ;[}a
2795,Margalo,Elnor,Botswana,398-1019,melnor@sbcglobal.net,754356035,q1*NrC&qE;
4577,Lucius,Elnor,Laos,925-4089,lelnor@alice.it,185613696,f>3-Mr{q$|e@D$Pw
5275,Maressa,Elnor,Cameroon,429-2434,melnor@t-online.de,772819723,0{q1M]t
6924,Alva,Elnor,Barbados,398-4130,aelnor@yahoo.co.uk,230143055,k}6)5S%A\&s;)
7062,Pauletta,Elnor,Algeria,997-3152,pelnor@optusnet.com.au,950864351,iA)Yv\-
7098,Vinny,Elnor,Kyrgyzstan,398-4538,velnor@aliceadsl.fr,457936630,&VeJBp0iNSV])E:%
7573,Evangelin,Elnor,North Macedonia,925-3354,eelnor@libero.it,714127550,\FdGwC3]D
8159,Alric,Elnor,Malawi,219-4308,aelnor@bigpond.net.au,566987113,eN_5b5KlqMQkB
8423,Carlen,Elnor,Lebanon,429-8798,celnor@home.nl,502707429,@@n\dz};_1
8725,Dulcine,Elnor,Central African Republic,867-5774,delnor@ymail.com,810356807,_{7H!;gU
1010,Cobbie,Embery,Angola,908-3183,cembery@t-online.de,232571726,_)8sAcT=r
1068,Linea,Embery,Afghanistan,867-8376,lembery@t-online.de,774997141,H3~O]g.Vk_
3071,Dorree,Embery,Panama,444-4635,dembery@aim.com,528694705,%GrX`IU
3120,Yehudit,Embery,Turkmenistan,209-5693,yembery@uol.com.br,457169332,FTv+Y/{Ea/
4010,Kati,Embery,Sri Lanka,219-3526,kembery@blueyonder.co.uk,535959661,g'+m<ef
4444,Jourdain,Embery,Turkmenistan,398-3185,jembery@ntlworld.com,111742557,YJ%Q`q(1DH6)6[
4641,Nehemiah,Embery,Malta,209-1289,nembery@yahoo.com,930777984,GPy:WeWPS;A8sJ
5639,Kendrick,Embery,Qatar,398-3109,kembery@ig.com.br,192402273,s$M7|!@
6876,Ettie,Embery,Côte d'Ivoire,219-3973,eembery@gmx.de,959756684,{\:_y-CkxHb
4445,Merry,Emmanuele,Brazil,444-1500,memmanuele@gmx.net,509655376,KIUDQV
5534,Annelise,Emmanuele,Equatorial Guinea,908-7457,aemmanuele@yahoo.in,868666021,#je4U~+[
5942,Aggie,Emmanuele,Afghanistan,925-3811,aemmanuele@hotmail.com,600427897,4SdPUz.vQ~
6477,Lydon,Emmanuele,Malaysia,209-2465,lemmanuele@free.fr,269734435,I#(Sn\?_uKU
7205,Ardith,Emmanuele,United Arab Emirates,209-9753,aemmanuele@chello.nl,249159476,W!z{@'#'BxCJD8^M
8027,Rozelle,Emmanuele,Bulgaria,270-1425,remmanuele@zonnet.nl,220866986,gcikj"|jW
8217,Alexi,Emmanuele,Zimbabwe,429-3696,aemmanuele@yahoo.com.br,194334373,+a5boCW=iW
8505,Timmi,Emmanuele,Guatemala,908-9638,temmanuele@windstream.net,805620796,v991!9eGXS`8x7O
9054,Elvis,Emmanuele,Bolivia,908-4508,eemmanuele@yahoo.it,870588200,^RJ"/"
9126,Lyle,Emmanuele,Kiribati,209-1771,lemmanuele@terra.com.br,367264667,t5(V9vyWnaKmp
9279,Troy,Emmanuele,Albania,925-8299,temmanuele@outlook.com,988577548,(V1@2K\\?zT~3
9404,Marissa,Emmanuele,Nepal,429-4730,memmanuele@hotmail.com,132274768,R(_WUn<\BxPr
